time/fps,time/iterations,time/time_elapsed,time/total_timesteps,train/loss,train/clip_range,train/learning_rate,train/std,train/entropy_loss,train/n_updates,train/approx_kl,train/clip_fraction,train/value_loss,train/explained_variance,train/policy_gradient_loss,rollout/ep_rew_mean,rollout/ep_len_mean
519,689,2718,1411072,-0.3770090639591217,0.3,0.0003,32.249141693115234,-9.758275181055069,6880,0.012974732,0.101318359375,0.12013219836808275,0.989710807800293,-0.0034995019683265126,-523.0383186,2648.59
518,690,2724,1413120,-0.346282422542572,0.3,0.0003,32.358097076416016,-9.75758754312992,6890,0.015677836,0.066455078125,0.4124322922667488,0.77243971824646,-0.005983894961536862,-518.54309734,2650.89
518,691,2730,1415168,0.24395832419395447,0.3,0.0003,32.52386474609375,-9.765669134259223,6900,0.002247258,0.0091796875,9.314847376197577,0.8471311330795288,-0.001540077482786728,-515.2177931900001,2600.78
518,692,2735,1417216,0.12440761923789978,0.3,0.0003,32.60175323486328,-9.77413830757141,6910,0.006721867,0.023974609375,1.1391636314801872,0.9448766112327576,-0.002439590301946737,-515.0717287099999,2596.77
517,693,2741,1419264,-0.2682081460952759,0.3,0.0003,32.86688232421875,-9.785135871171951,6920,0.010524217,0.018212890625,1.120027721580118,0.9743799567222595,-0.0030905935032933484,-513.4732602299999,2572.79
517,694,2746,1421312,0.9593780040740967,0.3,0.0003,33.19029235839844,-9.798313555121421,6930,0.016171064,0.047998046875,1.00873290207237,0.9679677486419678,-0.005126801584265195,-460.96466695999993,2478.25
517,695,2752,1423360,-0.24881193041801453,0.3,0.0003,33.40454864501953,-9.81609512269497,6940,0.0063210204,0.0369140625,1.157282007066533,0.9665119051933289,-0.004391918191686273,-460.77189569999996,2475.2
516,696,2758,1425408,0.34001415967941284,0.3,0.0003,33.29213333129883,-9.818585348129272,6950,0.014493231,0.061767578125,0.8176894210278988,0.9860552549362183,-0.008219462955457857,-460.34995551,2469.88
516,697,2762,1427456,-0.1953580528497696,0.3,0.0003,34.2518310546875,-9.847691833972931,6960,0.010138826,0.039599609375,0.9367517341859639,0.9803577065467834,-0.002243443418410607,-460.34995551,2469.88
516,698,2765,1429504,-0.30425912141799927,0.3,0.0003,33.94193649291992,-9.864083287119865,6970,0.03540548,0.183251953125,0.4011214321479201,0.9556418061256409,-0.012665837862004991,-460.34995551,2469.88
517,699,2768,1431552,-0.35758763551712036,0.3,0.0003,33.907249450683594,-9.858286073803901,6980,0.01905325,0.12841796875,0.1434782151831314,0.9803628921508789,-0.016614308218413497,-460.34995551,2469.88
517,700,2772,1433600,-0.33083322644233704,0.3,0.0003,34.20594787597656,-9.863314232230186,6990,0.025473662,0.122705078125,0.09287292577791958,0.9166433811187744,-0.012586645674309694,-460.34995551,2469.88
516,701,2776,1435648,-0.40036866068840027,0.3,0.0003,34.60076141357422,-9.881384751200676,7000,0.020333614,0.077197265625,0.16554470128612592,0.9886202216148376,-0.005520475120283664,-489.9137114800001,2563.89
516,702,2781,1437696,0.6882057189941406,0.3,0.0003,34.70943832397461,-9.899421554803848,7010,0.004616637,0.01533203125,8.502550393436104,0.7365216612815857,-9.362847777083516e-07,-489.79416390000006,2552.56
516,703,2787,1439744,-0.29220932722091675,0.3,0.0003,34.6297607421875,-9.902375891804695,7020,0.0074583218,0.01748046875,0.8129135589580982,0.9691789150238037,-0.0047561904801114,-489.55233352999994,2543.57
516,704,2791,1441792,0.3889142572879791,0.3,0.0003,34.854896545410156,-9.906032165884971,7030,0.007978576,0.0232421875,1.1672526558861136,0.9725290536880493,-0.0022452036835602486,-489.55233352999994,2543.57
516,705,2794,1443840,-0.2084694802761078,0.3,0.0003,35.88746643066406,-9.939423394203185,7040,0.020902675,0.127734375,0.5406440888997167,0.9307476282119751,-0.011377409017586614,-489.55233352999994,2543.57
516,706,2798,1445888,-0.3209434151649475,0.3,0.0003,35.86210632324219,-9.964241430163383,7050,0.0205286,0.111767578125,0.17040584641508758,0.9792002439498901,-0.011306989286094905,-489.55233352999994,2543.57
516,707,2801,1447936,-0.3711477518081665,0.3,0.0003,35.677154541015625,-9.95394171476364,7060,0.015223507,0.111083984375,0.1563619696884416,0.9714032411575317,-0.011296122412022668,-489.55233352999994,2543.57
516,708,2804,1449984,-0.3633933663368225,0.3,0.0003,35.6853141784668,-9.947928380966186,7070,0.010584817,0.051904296875,0.12570340193342416,0.9922538995742798,-0.007621929375454783,-489.55233352999994,2543.57
516,709,2809,1452032,-0.3623225688934326,0.3,0.0003,35.73648452758789,-9.949511229991913,7080,0.008473234,0.04091796875,0.14940077443607153,0.7372798323631287,-0.0011017175933375257,-522.34172828,2627.32
516,710,2813,1454080,0.25071701407432556,0.3,0.0003,36.02812576293945,-9.960201326012612,7090,0.0048822006,0.009619140625,8.847202380746603,0.9676583409309387,-0.0017625918262638152,-522.34172828,2627.32
517,711,2816,1456128,-0.2536563575267792,0.3,0.0003,36.39911651611328,-9.975429168343544,7100,0.041409552,0.216845703125,1.7962350063025951,-0.31324172019958496,-0.0093042982116458,-522.34172828,2627.32
517,712,2819,1458176,-0.2518013119697571,0.3,0.0003,36.37263870239258,-9.988124266266823,7110,0.024029715,0.16416015625,2.105865583755076,0.34636378288269043,-0.0146940364735201,-522.34172828,2627.32
517,713,2823,1460224,-0.26398664712905884,0.3,0.0003,36.616729736328125,-9.996054118871688,7120,0.040177584,0.206982421875,1.4425860916730016,0.6154679656028748,-0.018767890939489006,-522.34172828,2627.32
517,714,2827,1462272,-0.3072519600391388,0.3,0.0003,37.04666519165039,-10.01250291466713,7130,0.027008127,0.162744140625,1.3042955184355378,0.44542479515075684,-0.016901652977685443,-567.36371232,2719.13
516,715,2832,1464320,-0.1700650453567505,0.3,0.0003,37.31160354614258,-10.03076830804348,7140,0.02064379,0.159228515625,4.250150914676487,0.38545072078704834,-0.014651676996436436,-568.49685335,2727.67
516,716,2837,1466368,-0.25050902366638184,0.3,0.0003,37.5347900390625,-10.042763495445252,7150,0.0046096435,0.0142578125,2.383094408037141,0.9063500165939331,-0.0033760049773263745,-569.66101378,2737.86
516,717,2842,1468416,0.1346879005432129,0.3,0.0003,37.75361633300781,-10.05393972992897,7160,0.013926071,0.0357421875,1.5885907759889961,0.9268266558647156,-0.004080633212288376,-513.0569950199999,2645.41
516,718,2846,1470464,1.382283091545105,0.3,0.0003,37.84019470214844,-10.06300508081913,7170,0.01314,0.03154296875,0.861393296928145,0.9203160405158997,-0.004553245812712703,-512.6969988899999,2629.2
516,719,2853,1472512,1.3447097539901733,0.3,0.0003,38.20808410644531,-10.074317649006844,7180,0.007796337,0.0181640625,0.9365648335777224,0.9598839282989502,-0.0057537871049134996,-512.9481756,2616.88
515,720,2857,1474560,-0.2662457823753357,0.3,0.0003,38.42375946044922,-10.086272323131562,7190,0.009606922,0.025830078125,1.3267947483807803,0.9415356516838074,-0.003275360201951116,-513.3024859100001,2614.68
515,721,2862,1476608,-0.33699560165405273,0.3,0.0003,38.23175048828125,-10.08644122183323,7200,0.010525806,0.04814453125,0.5966951946378686,0.9717757701873779,-0.004633767549239565,-513.8787165400001,2615.91
515,722,2868,1478656,-0.3048136830329895,0.3,0.0003,38.38656234741211,-10.08626285791397,7210,0.019752419,0.08330078125,1.003183172410354,0.9656468629837036,-0.008250160379247973,-514.3269303700001,2610.51
515,723,2873,1480704,-0.26102280616760254,0.3,0.0003,38.53281021118164,-10.098354321718215,7220,0.005626203,0.014306640625,0.9680117141688243,0.9607940316200256,-0.0016033081585192122,-514.6024259200001,2609.21
514,724,2879,1482752,-0.30542540550231934,0.3,0.0003,38.73251724243164,-10.10154689848423,7230,0.01148927,0.03212890625,0.9026082567870617,0.9669678807258606,-0.0032785884803161027,-486.3760846,2506.63
514,725,2885,1484800,-0.38162487745285034,0.3,0.0003,38.09981155395508,-10.089839181303978,7240,0.022560654,0.064599609375,0.8791736125247553,0.973403811454773,-0.005642633532261243,-482.51909595000006,2452.95
514,726,2890,1486848,-0.1856289803981781,0.3,0.0003,38.23129653930664,-10.079076743125915,7250,0.010163307,0.026416015625,1.228185186162591,0.9690863490104675,-0.004129765019024489,-481.5715747700001,2436.27
514,727,2894,1488896,0.1095815896987915,0.3,0.0003,38.15757751464844,-10.081119194626808,7260,0.006749507,0.024169921875,1.1623763647861778,0.946391224861145,-0.0030136226021568293,-481.5715747700001,2436.27
514,728,2897,1490944,-0.21301400661468506,0.3,0.0003,37.98453903198242,-10.080322355031967,7270,0.021334063,0.16484375,0.5398842120077461,0.26881831884384155,-0.0207461180340033,-481.5715747700001,2436.27
514,729,2901,1492992,-0.2351730763912201,0.3,0.0003,38.0143928527832,-10.072512105107307,7280,0.024844894,0.124560546875,0.3409412745386362,0.8148831129074097,-0.012602678839175496,-481.5715747700001,2436.27
514,730,2904,1495040,-0.266289085149765,0.3,0.0003,38.001625061035156,-10.06767385005951,7290,0.022010852,0.10712890625,0.41112584485672415,0.9390368461608887,-0.01167240641952958,-481.5715747700001,2436.27
514,731,2909,1497088,-0.35761457681655884,0.3,0.0003,38.6129150390625,-10.081626227498054,7300,0.01626021,0.09345703125,0.27386863958090546,0.8505619168281555,-0.010134176092105918,-502.66283576000006,2523.69
514,732,2914,1499136,-0.3185300827026367,0.3,0.0003,39.01941680908203,-10.105114245414734,7310,0.022314537,0.154736328125,2.460448414646089,0.8391900062561035,-0.006076503758959006,-502.68241484000004,2520.44
514,733,2917,1501184,0.24228009581565857,0.3,0.0003,39.029441833496094,-10.117836022377015,7320,0.016204901,0.06982421875,1.1664298233110457,0.9065712690353394,-0.003351022081915289,-502.68241484000004,2520.44
514,734,2922,1503232,0.2609981298446655,0.3,0.0003,39.0099983215332,-10.118582582473755,7330,0.011880053,0.0658203125,1.1208647743798792,0.9215999841690063,-0.005811637107399292,-502.78701731,2514.34
514,735,2927,1505280,-0.27875056862831116,0.3,0.0003,39.41957092285156,-10.12894365787506,7340,0.027273268,0.11005859375,1.080138011975214,0.9654169082641602,-0.010681563006073702,-502.40842002000005,2507.52
513,736,2933,1507328,-0.2867209315299988,0.3,0.0003,40.18460464477539,-10.155179879069328,7350,0.013817821,0.050390625,1.2161947848275303,0.9457046389579773,-0.0036208134311891626,-502.69656374000004,2508.62
513,737,2937,1509376,-0.033986806869506836,0.3,0.0003,39.96363067626953,-10.164686307311058,7360,0.013183007,0.0328125,1.1321014766115696,0.9758458137512207,-0.003809434457070893,-502.0002983500001,2498.56
513,738,2944,1511424,0.3002053201198578,0.3,0.0003,40.103782653808594,-10.165648329257966,7370,0.011790402,0.04609375,0.8891924045514316,0.9785604476928711,-0.004040742741926806,-502.27642103000005,2501.57
513,739,2948,1513472,0.13779684901237488,0.3,0.0003,40.488746643066406,-10.176265224814415,7380,0.0122154,0.031884765625,1.0578603819943964,0.9733392000198364,-0.003625483685755171,-502.84218558,2509.41
513,740,2952,1515520,0.1556791067123413,0.3,0.0003,41.174461364746094,-10.19760221540928,7390,0.009031971,0.059375,1.3529302702285348,0.9631620049476624,-0.0030852944146317896,-502.84218558,2509.41
513,741,2955,1517568,-0.3177979588508606,0.3,0.0003,42.9882698059082,-10.250138252973557,7400,0.034923322,0.14892578125,0.6818475702777504,0.758110523223877,-0.013398854089609813,-502.84218558,2509.41
513,742,2959,1519616,-0.20455054938793182,0.3,0.0003,42.67543029785156,-10.289027878642083,7410,0.017303709,0.075830078125,0.8448732715565711,0.8743943572044373,-0.01104527834977489,-502.84218558,2509.41
513,743,2962,1521664,-0.30174514651298523,0.3,0.0003,43.094627380371094,-10.29489337205887,7420,0.021938846,0.11435546875,1.0050770164700225,0.9499816298484802,-0.01304441122483695,-502.84218558,2509.41
513,744,2967,1523712,-0.17053461074829102,0.3,0.0003,43.18617248535156,-10.305740797519684,7430,0.019594789,0.080859375,0.7271416895091534,0.9526859521865845,-0.011953957309015096,-541.89305575,2608.58
513,745,2972,1525760,-0.13747119903564453,0.3,0.0003,43.02388381958008,-10.30555988550186,7440,0.012277217,0.033642578125,5.889765404583886,0.466264009475708,-0.0040416910844214725,-542.9063296500001,2617.25
513,746,2977,1527808,-0.18405528366565704,0.3,0.0003,42.653831481933594,-10.295790374279022,7450,0.018435108,0.057861328125,0.951224323734641,0.9643561840057373,-0.0043726311901991725,-543.3191868800001,2622.99
512,747,2983,1529856,-0.2698954939842224,0.3,0.0003,42.77198791503906,-10.293059360980987,7460,0.013192993,0.06240234375,0.8358365289866925,0.9693892598152161,-0.005496560905885417,-442.68326980999996,2434.2
512,748,2988,1531904,2.5257949829101562,0.3,0.0003,42.65367889404297,-10.293304434418678,7470,0.01576071,0.056591796875,1.4497213444672525,0.9455219507217407,-0.007015807765128557,-442.83145484999994,2437.81
512,749,2993,1533952,-0.32932138442993164,0.3,0.0003,42.83392333984375,-10.297929972410202,7480,0.010903867,0.035693359375,0.7014085965696722,0.974389374256134,-0.0028179847504361533,-426.49664752999996,2335.4
512,750,2999,1536000,0.30708298087120056,0.3,0.0003,42.944969177246094,-10.304868534207344,7490,0.011273008,0.046142578125,1.1313380228355527,0.9588568806648254,-0.00515078514436027,-426.0508944999999,2327.27
511,751,3005,1538048,0.46861210465431213,0.3,0.0003,43.185646057128906,-10.319665887951851,7500,0.010943005,0.02822265625,0.938293129997328,0.9757236242294312,-0.005538150995562319,-425.25013243999996,2310.34
511,752,3008,1540096,-0.32601651549339294,0.3,0.0003,43.05408477783203,-10.324222284555436,7510,0.00818448,0.029443359375,0.9529888443183154,0.9819484949111938,-0.003951863075781148,-425.25013243999996,2310.34
511,753,3012,1542144,-0.2712826728820801,0.3,0.0003,44.01611328125,-10.340862035751343,7520,0.02940006,0.161962890625,0.5883494992274791,0.8850123882293701,-0.010274754454439972,-425.25013243999996,2310.34
512,754,3015,1544192,-0.37357908487319946,0.3,0.0003,43.99640655517578,-10.366684678196908,7530,0.017796442,0.13427734375,0.2604353243717924,0.9730659127235413,-0.01249495011070394,-425.25013243999996,2310.34
512,755,3018,1546240,-0.37718692421913147,0.3,0.0003,43.84930419921875,-10.358116295933723,7540,0.02334024,0.138427734375,0.21790532518643885,0.9868474006652832,-0.010313068304094486,-425.25013243999996,2310.34
512,756,3022,1548288,-0.31218552589416504,0.3,0.0003,43.369388580322266,-10.337400615215302,7550,0.010588794,0.0693359375,0.34648153129965065,0.9094198942184448,-0.006881296259234659,-425.25013243999996,2310.34
512,757,3027,1550336,-0.3405599296092987,0.3,0.0003,43.55000305175781,-10.324291914701462,7560,0.025787141,0.10302734375,0.5592375554144382,0.7609832286834717,-0.013240040295931977,-464.78010140999993,2407.48
512,758,3031,1552384,4.202794551849365,0.3,0.0003,44.183929443359375,-10.336324727535247,7570,0.010569393,0.075830078125,6.445955217769369,0.8806130886077881,-0.003957546265155543,-465.79775589999997,2415.68
512,759,3035,1554432,0.09957250952720642,0.3,0.0003,44.55604553222656,-10.365069589018821,7580,0.015016829,0.08271484375,0.8472376892575995,0.9754484295845032,-0.007408592925639823,-465.79775589999997,2415.68
512,760,3038,1556480,-0.28827524185180664,0.3,0.0003,44.861976623535156,-10.377486556768417,7590,0.035121284,0.209326171875,0.25398184936493634,0.3680822253227234,-0.011643527948763222,-465.79775589999997,2415.68
512,761,3041,1558528,-0.4075746536254883,0.3,0.0003,45.130611419677734,-10.398403924703597,7600,0.013623021,0.053173828125,0.11813657392631285,0.24097245931625366,0.0017170002989587373,-465.79775589999997,2415.68
512,762,3045,1560576,-0.407758891582489,0.3,0.0003,44.97233581542969,-10.40315298140049,7610,0.011683166,0.1013671875,0.05138349413464312,0.39473116397857666,0.0028859320082119666,-465.79775589999997,2415.68
512,763,3049,1562624,-0.4175831079483032,0.3,0.0003,45.00381088256836,-10.401554390788078,7620,0.009143492,0.056591796875,0.04471172833727906,0.7983046174049377,0.0015698041970608756,-475.18554410999997,2520.13
512,764,3055,1564672,-0.3584625720977783,0.3,0.0003,45.284934997558594,-10.408356443047523,7630,0.012188299,0.07255859375,0.2290005092509091,0.9763432741165161,-0.0007462616296834313,-475.17879103,2520.21
511,765,3060,1566720,2.0424509048461914,0.3,0.0003,45.11835479736328,-10.412957730889321,7640,0.006913307,0.01142578125,1.6826860806904733,0.9549877643585205,-0.0029984763750690036,-475.53357765,2521.58
510,766,3070,1568768,0.31380751729011536,0.3,0.0003,44.97772979736328,-10.406823265552521,7650,0.015972782,0.0408203125,1.249294188991189,0.967153012752533,-0.00364230573977693,-433.87632788,2417.79
510,767,3074,1570816,1.0599298477172852,0.3,0.0003,45.13329315185547,-10.410114228725433,7660,0.0148579795,0.057421875,0.8148996880277991,0.9792425632476807,-0.006101790332468227,-433.70654424,2415.98
510,768,3078,1572864,-0.2033853828907013,0.3,0.0003,44.769142150878906,-10.406255221366882,7670,0.015220117,0.05908203125,0.9554252384230495,0.95545893907547,-0.006640276263351552,-433.70654424,2415.98
511,769,3081,1574912,-0.3849872052669525,0.3,0.0003,44.77513885498047,-10.399578076601028,7680,0.018309997,0.10283203125,0.2924084592727013,0.9240530729293823,-0.008421064002322964,-433.70654424,2415.98
511,770,3084,1576960,-0.35846155881881714,0.3,0.0003,44.71922302246094,-10.395606526732445,7690,0.026820688,0.15751953125,0.2179421099484898,0.9924293160438538,-0.021094202651875095,-433.70654424,2415.98
511,771,3088,1579008,-0.3674023747444153,0.3,0.0003,44.87084197998047,-10.391711661219597,7700,0.026933674,0.1408203125,0.2186841076356359,0.993890106678009,-0.017392724797537083,-433.70654424,2415.98
511,772,3093,1581056,-0.2876092195510864,0.3,0.0003,45.99195861816406,-10.41747099161148,7710,0.008154957,0.036181640625,0.4945163367898203,0.17322295904159546,-0.0006734844835591502,-481.90569480000005,2510.08
510,773,3099,1583104,0.07588711380958557,0.3,0.0003,46.30055236816406,-10.452927350997925,7720,0.012197072,0.043505859375,11.123164591146633,0.963510274887085,-0.00238022049452411,-481.3397056900001,2500.71
510,774,3103,1585152,-0.21039025485515594,0.3,0.0003,46.30792236328125,-10.457783472537994,7730,0.008411534,0.022998046875,1.0695498613175005,0.9736477732658386,-0.003250660064804833,-481.3397056900001,2500.71
510,775,3107,1587200,-0.3512200713157654,0.3,0.0003,46.94451904296875,-10.47482143342495,7740,0.027015537,0.14951171875,0.4756226514233276,0.8999148011207581,-0.013870563556702109,-481.3397056900001,2500.71
510,776,3110,1589248,-0.37832123041152954,0.3,0.0003,47.477176666259766,-10.493393224477767,7750,0.018336717,0.102001953125,0.15099057676270605,0.9688398241996765,-0.010777305587907904,-481.3397056900001,2500.71
510,777,3114,1591296,-0.4358856678009033,0.3,0.0003,47.348690032958984,-10.50593622326851,7760,0.017704409,0.129931640625,0.10009455113322474,0.9952086210250854,-0.012693600693455664,-481.3397056900001,2500.71
511,778,3117,1593344,-0.37545692920684814,0.3,0.0003,47.825035095214844,-10.51096789240837,7770,0.015040167,0.054931640625,0.12384638913790695,0.997291624546051,-0.0022702215355820954,-481.3397056900001,2500.71
510,779,3122,1595392,-0.4323124587535858,0.3,0.0003,47.579345703125,-10.51700063943863,7780,0.0077647557,0.028076171875,0.112253761276952,0.7145638465881348,-0.0006565590840182268,-520.02434391,2598.3
510,780,3126,1597440,12.132060050964355,0.3,0.0003,47.82160186767578,-10.519112199544907,7790,0.020333368,0.07802734375,10.408956277184188,0.8846942782402039,-0.005129432937246747,-520.02434391,2598.3
510,781,3130,1599488,-0.4326483905315399,0.3,0.0003,47.34225845336914,-10.515399357676506,7800,0.029145135,0.175537109375,0.13463848133105785,0.9641687870025635,-0.022907583009509836,-520.02434391,2598.3
511,782,3134,1601536,-0.3635018467903137,0.3,0.0003,47.04204559326172,-10.493526300787925,7810,0.02701861,0.16953125,0.153807130176574,0.9583938717842102,-0.015579412609804421,-520.02434391,2598.3
511,783,3137,1603584,-0.358244389295578,0.3,0.0003,46.53606414794922,-10.47159877717495,7820,0.024298524,0.1345703125,0.1107801474048756,0.9765754342079163,-0.013432677852688358,-520.02434391,2598.3
510,784,3142,1605632,-0.42138245701789856,0.3,0.0003,46.347599029541016,-10.455410054326057,7830,0.014065433,0.072412109375,0.06760457214550115,0.9903379678726196,-0.005937555433774833,-549.49252372,2697.5
510,785,3147,1607680,1.3371191024780273,0.3,0.0003,46.29766082763672,-10.44635761976242,7840,0.015590987,0.043896484375,7.359604024095461,0.9716669321060181,-0.0028358967683743685,-549.99176149,2700.88
510,786,3150,1609728,0.037280499935150146,0.3,0.0003,46.62640380859375,-10.456609031558036,7850,0.0073580835,0.030029296875,1.2450768120586873,0.948172926902771,-0.00311160066339653,-549.99176149,2700.88
510,787,3154,1611776,-0.16303113102912903,0.3,0.0003,46.943153381347656,-10.470815107226372,7860,0.051160626,0.2248046875,1.275324643915519,-0.0007154941558837891,-0.023304290966189002,-549.99176149,2700.88
511,788,3157,1613824,-0.18079377710819244,0.3,0.0003,47.008392333984375,-10.477138003706932,7870,0.036581814,0.212158203125,1.0664187969639898,0.28132104873657227,-0.027013542500208133,-549.99176149,2700.88
511,789,3161,1615872,-0.20246782898902893,0.3,0.0003,46.955055236816406,-10.477086845040322,7880,0.04456913,0.26494140625,0.8796581103466451,-0.07116448879241943,-0.03650166937150061,-549.99176149,2700.88
511,790,3166,1617920,-0.2658509314060211,0.3,0.0003,46.592655181884766,-10.463506323099136,7890,0.033168778,0.21630859375,0.5742985434830189,0.09746962785720825,-0.03264763731276617,-578.0432589200001,2803.82
510,791,3171,1619968,-0.23939888179302216,0.3,0.0003,47.27787780761719,-10.469841399788857,7900,0.13613874,0.2033203125,1.3118624633643776,0.20698130130767822,-0.011291158375388476,-578.7978283100001,2810.77
510,792,3175,1622016,-0.14101555943489075,0.3,0.0003,47.16215133666992,-10.482527524232864,7910,0.0124351755,0.0453125,1.6623871812596918,0.9107161164283752,-0.0035343956056749447,-577.49981712,2794.6
510,793,3180,1624064,-0.28809666633605957,0.3,0.0003,47.548805236816406,-10.484725859761237,7920,0.010370954,0.0359375,0.7790057810372673,0.936006486415863,-0.0026775197227834726,-578.1432580000001,2798.98
510,794,3187,1626112,0.621012806892395,0.3,0.0003,47.68988037109375,-10.501936709880829,7930,0.0036744503,0.0123046875,1.2514622814953327,0.9633783102035522,-0.005008470913162455,-543.8125751100001,2705.98
510,795,3192,1628160,-0.3533005714416504,0.3,0.0003,47.731475830078125,-10.505928578972817,7940,0.012460761,0.030322265625,0.9839003220200538,0.9628719687461853,-0.005368053028360009,-543.7427587000001,2699.39
509,796,3198,1630208,1.9674075841903687,0.3,0.0003,48.50585174560547,-10.521645629405976,7950,0.014100785,0.028076171875,1.0260776222450658,0.9526692628860474,-0.0008832008301396854,-543.2979466300001,2681.1
509,797,3203,1632256,-0.32943645119667053,0.3,0.0003,48.8492431640625,-10.539052775502205,7960,0.017378503,0.068408203125,0.8965296898037195,0.9627895355224609,-0.009118083489011043,-543.33327639,2673.51
509,798,3210,1634304,-0.18488585948944092,0.3,0.0003,49.457340240478516,-10.562205168604851,7970,0.017337486,0.07216796875,0.7718658722937107,0.9834250807762146,-0.006642313677730272,-543.0426531200001,2659.37
508,799,3216,1636352,0.7504876255989075,0.3,0.0003,49.264060974121094,-10.576110681891441,7980,0.010167565,0.0501953125,0.9925248225685209,0.976154088973999,-0.00383923601184506,-543.4191103700001,2660.01
508,800,3221,1638400,-0.35028472542762756,0.3,0.0003,49.6639289855957,-10.582095536589623,7990,0.008897865,0.02275390625,1.1691927989013493,0.9742106199264526,-0.0017816567778936587,-543.72048487,2662.45
508,801,3228,1640448,-0.3764425814151764,0.3,0.0003,49.90571212768555,-10.595021295547486,8000,0.007895198,0.025634765625,0.6613103288924321,0.9842417240142822,-0.0025097839192312677,-544.29857045,2666.28
508,802,3231,1642496,-0.2941271662712097,0.3,0.0003,49.803585052490234,-10.598473557829857,8010,0.011210429,0.0466796875,1.0998956968076528,0.9792739748954773,-0.005609648623067187,-544.29857045,2666.28
508,803,3235,1644544,-0.22321170568466187,0.3,0.0003,51.597450256347656,-10.630700215697289,8020,0.023217842,0.075390625,0.89207440209575,0.8776683807373047,-0.0036451777268666774,-544.29857045,2666.28
508,804,3239,1646592,-0.33944371342658997,0.3,0.0003,50.974464416503906,-10.65503342449665,8030,0.03303611,0.182080078125,0.31760830821003766,0.43716639280319214,-0.02330152575741522,-544.29857045,2666.28
508,805,3242,1648640,-0.3879215121269226,0.3,0.0003,50.51402282714844,-10.636943703889846,8040,0.030811332,0.1705078125,0.16679525884101168,0.5611666440963745,-0.02379022734821774,-544.29857045,2666.28
508,806,3246,1650688,-0.43878066539764404,0.3,0.0003,50.86505126953125,-10.637133142352104,8050,0.018796548,0.090625,0.09734916033630725,0.05322444438934326,-0.0055289560405071825,-544.29857045,2666.28
508,807,3251,1652736,-0.42324814200401306,0.3,0.0003,51.03688049316406,-10.642081689834594,8060,0.012591347,0.08037109375,0.08519632221141364,0.8061107993125916,0.0005048681778134778,-555.05476814,2753.48
508,808,3254,1654784,-0.3989573121070862,0.3,0.0003,51.273868560791016,-10.648321238160133,8070,0.011419922,0.040869140625,0.5800829966203309,0.9703893065452576,-0.0029140865459339692,-555.05476814,2753.48
508,809,3259,1656832,-0.3363732695579529,0.3,0.0003,51.65564727783203,-10.65713999569416,8080,0.033758532,0.140771484375,0.6821287709055468,0.4693359136581421,-0.00793059023853857,-558.43268174,2789.11
508,810,3263,1658880,-0.3968997001647949,0.3,0.0003,52.178375244140625,-10.676760971546173,8090,0.029718831,0.152099609375,1.068830813281238,0.9458703398704529,-0.012234385650663171,-558.43268174,2789.11
508,811,3267,1660928,0.08704119920730591,0.3,0.0003,53.01018524169922,-10.710241466760635,8100,0.024690112,0.111376953125,1.2599502419587225,0.8357643485069275,-0.009604843436682131,-559.98447296,2810.59
508,812,3271,1662976,-0.2999036908149719,0.3,0.0003,53.16130828857422,-10.729738506674767,8110,0.024944872,0.119921875,1.1101504606660455,0.9700176119804382,-0.00896032491873484,-559.98447296,2810.59
508,813,3276,1665024,-0.06489014625549316,0.3,0.0003,53.09362030029297,-10.728945434093475,8120,0.015909318,0.059912109375,0.7598257255274803,0.7171509265899658,-0.0033489828478195705,-561.5928628199999,2836.7
507,814,3283,1667072,-0.3999856114387512,0.3,0.0003,53.29326629638672,-10.734288290143013,8130,0.014487049,0.067431640625,0.8411684320541098,0.9750986099243164,-0.003669360268395394,-562.08293564,2842.72
507,815,3289,1669120,0.8111425638198853,0.3,0.0003,53.727577209472656,-10.749363112449647,8140,0.013996702,0.0490234375,1.437172216339968,0.9684305191040039,-0.0057962725739344025,-562.4205338099999,2847.26
506,816,3296,1671168,0.5365643501281738,0.3,0.0003,53.425743103027344,-10.753226998448373,8150,0.00472479,0.0458984375,1.4199447038583457,0.962579071521759,-0.003916503328946419,-562.6090702399999,2852.56
506,817,3302,1673216,0.47715243697166443,0.3,0.0003,53.755863189697266,-10.752773478627205,8160,0.012537874,0.03994140625,1.3351359576918185,0.9612511396408081,-0.002118883411458228,-563.63230024,2868.0
505,818,3311,1675264,-0.2355337291955948,0.3,0.0003,54.088775634765625,-10.766306883096695,8170,0.008204844,0.039013671875,0.9924419899703935,0.96095871925354,0.0005937877787800972,-563.63230024,2868.0
505,819,3318,1677312,-0.3576250672340393,0.3,0.0003,54.396728515625,-10.778501084446907,8180,0.018807702,0.095703125,0.6097950857598334,0.9586920738220215,-0.006208319827419473,-564.90058995,2888.11
503,820,3333,1679360,0.15580874681472778,0.3,0.0003,54.73729705810547,-10.788789156079293,8190,0.017939718,0.099609375,0.9457705488428474,0.9317253232002258,-0.008948712289566174,-564.90058995,2888.11
503,821,3336,1681408,-0.27599817514419556,0.3,0.0003,57.08145523071289,-10.828301501274108,8200,0.014275944,0.04638671875,0.34060829889494926,-0.11464190483093262,-0.003744074946735054,-564.90058995,2888.11
